path_to_zip,workunitid,sizeZipfile,n_inputs,enzymes,fastaFiles,nThreads,FixedModification,VariableModifications,Rmd
/srv/www/htdocs/p2370/bfabric/Proteomics/MaxQuant/2019/2019-10/2019-10-19/workunit_222404/1361948.zip,222404,546M,4,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2371/bfabric/Proteomics/MaxQuant/2018/2018-11/2018-11-13/workunit_183011/973449.zip,183011,259M,11,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2374/bfabric/Proteomics/MaxQuant/2019/2019-08/2019-08-06/workunit_201884/1316644.zip,201884,1.2G,12,Trypsin/P,fgcz_9940_cnl_sheep_20190805.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2374/bfabric/Proteomics/MaxQuant/2019/2019-08/2019-08-19/workunit_202269/1321188.zip,202269,2.1G,12,Trypsin/P,fgcz_9940_cnl_sheep_20190805.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2390/bfabric/Proteomics/MaxQuant/2019/2019-08/2019-08-19/workunit_202338/1321347.zip,202338,4.5G,15,Trypsin/P,p2147_db10_hom100_wSoybean_20170909.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2390/bfabric/Proteomics/MaxQuant/2019/2019-08/2019-08-21/workunit_202427/1321849.zip,202427,4.4G,14,Trypsin/P,p2147_db10_hom100_wSoybean_20170909.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2390/bfabric/Proteomics/MaxQuant/2019/2019-09/2019-09-12/workunit_203231/1327602.zip,,6,,,,,,,
/srv/www/htdocs/p2390/bfabric/Proteomics/MaxQuant/2019/2019-09/2019-09-13/workunit_203270/1328123.zip,203270,1.9G,6,Trypsin/P,p2147_db10_hom100_wSoybean_20170909.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2390/bfabric/Proteomics/MaxQuant/2019/2019-11/2019-11-29/workunit_232131/1392716.zip,232131,2.8G,15,Trypsin/P,p2390_maruca_db2_hom100_flyBlast_20180502.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2390/bfabric/Proteomics/MaxQuant/2020/2020-05/2020-05-27/workunit_242229/1670561.zip,242229,1.7G,12,Trypsin/P,p2390_maruca_db2_hom100_flyBlast_20180502.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2390/bfabric/Proteomics/MaxQuant/2020/2020-05/2020-05-27/workunit_242237/1670797.zip,242237,1.4G,15,Trypsin/P,p2390_maruca_db2_hom100_flyBlast_20180502.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2136/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-03/workunit_169383/606858.zip,169383,1.1G,16,Trypsin/P,fgcz_10090_reviewed_sp_only_20160902.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2136/bfabric/Proteomics/MaxQuant/2018/2018-08/2018-08-14/workunit_171939/666432.zip,171939,1.1G,16,Trypsin/P,fgcz_10090_reviewed_sp_only_20160902.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3580/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-20/workunit_243913/1691950.zip,243913,1.7G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3580/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-31/workunit_244514/1695309.zip,244514,3.9G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-05/workunit_244773/1696529.zip,244773,1.9G,5,Trypsin/P,p3420_db1_Medicago_20200803.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-02/workunit_250483/1742591.zip,250483,18G,39,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-05/workunit_250508/1742752.zip,250508,18G,39,Trypsin/P,p3420_db1_Medicago_20200803.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-09/workunit_250577/1743939.zip,,7,,,,,,,
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-12/workunit_250584/1743974.zip,250584,18G,39,Trypsin/P,p3420_db1_concatenated_20201007.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-15/workunit_251164/1744800.zip,251164,18G,39,Trypsin/P,fgcz_4932_yeast_20191217.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-19/workunit_251222/1745912.zip,,6,,,,,,,
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-27/workunit_251410/1746791.zip,251410,150M,2,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-29/workunit_251449/1747260.zip,,6,,,,,,,
/srv/www/htdocs/p3420/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-17/workunit_254478/1752842.zip,254478,17G,36,Trypsin/P,p3420_db1_concatenated_20201007.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3421/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-09/workunit_243632/1690050.zip,243632,7.9G,15,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3422/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-15/workunit_242616/1674496.zip,242616,2.0G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3422/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-16/workunit_242661/1674927.zip,242661,2.0G,4,Trypsin/P,p3422_db1_ewl_fl1_20200121.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3422/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-02/workunit_243213/1679166.zip,,6,,,,,,,
/srv/www/htdocs/p3422/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-03/workunit_243314/1684183.zip,243314,6.2G,16,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3422/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-06/workunit_243457/1686124.zip,243457,6.1G,15,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3422/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-09/workunit_243653/1690368.zip,243653,6.1G,15,Trypsin/P,p3422_db1_ewl_fl1_20200121.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3442/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-05/workunit_237623/1507117.zip,237623,567M,4,Trypsin/P,fgcz_10116_rat_20170106.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3442/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-05/workunit_237625/1507124.zip,237625,1.1G,4,Trypsin/P,fgcz_10116_rat_20170106.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3442/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-10/workunit_237931/1526691.zip,237931,1.2G,4,Trypsin/P,fgcz_10116_rat_20170106.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3442/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-12/workunit_238120/1533466.zip,238120,597M,4,Trypsin/P,fgcz_10116_rat_20170106.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3442/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-19/workunit_239986/1577984.zip,239986,1.4G,4,Trypsin/P,fgcz_10116_rat_20170106.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3442/bfabric/Proteomics/MaxQuant/2020/2020-05/2020-05-14/workunit_241859/1650250.zip,241859,2.2G,8,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3442/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-18/workunit_242725/1675194.zip,242725,208M,4,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3444/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-19/workunit_245346/1703777.zip,245346,1.8G,7,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p3444/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-19/workunit_245347/1703780.zip,245347,4.7G,7,Trypsin/P,fgcz_3702_araport11_20170201.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3444/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-19/workunit_245348/1703783.zip,245348,1.8G,7,Trypsin/P,fgcz_3702_araport11_20170201.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p3448/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-16/workunit_242655/1674913.zip,242655,859M,9,Trypsin/P,fgcz_swissprot_reviewed_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3448/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-29/workunit_243069/1677665.zip,,6,,,,,,,
/srv/www/htdocs/p3448/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-29/workunit_243070/1677668.zip,,6,,,,,,,
/srv/www/htdocs/p3448/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-01/workunit_243158/1678623.zip,243158,4.0G,9,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3448/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-01/workunit_243170/1678754.zip,243170,4.0G,9,Trypsin/P,fgcz_swissprot_reviewed_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3466/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-03/workunit_239275/1561150.zip,239275,1.2G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3466/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-06/workunit_244827/1697314.zip,244827,5.6G,12,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2018/2018-12/2018-12-16/workunit_186430/1049598.zip,186430,73M,2,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2018/2018-12/2018-12-16/workunit_186431/1049601.zip,186431,126M,2,Trypsin/P,fgcz_9606_reviewed_cnl_contaminantNoHumanCont_20161209.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-01/2019-01-14/workunit_188981/1079886.zip,188981,1.1G,15,Trypsin/P,p2558_db2_rat_20190111.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-01/2019-01-17/workunit_189373/1085546.zip,189373,422M,6,Trypsin/P,p2558_db2_rat_20190111.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-01/2019-01-18/workunit_189564/1087488.zip,189564,222M,3,Trypsin/P,p2558_db2_rat_20190111.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-04/2019-04-04/workunit_196292/1209205.zip,196292,17G,72,Trypsin/P,fgcz_10090_reviewed_sp_only_20160902.fasta,48,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-04/2019-04-05/workunit_196517/1218648.zip,,7,,,,,,,
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-04/2019-04-10/workunit_196884/1226959.zip,196884,17G,72,Trypsin/P,p2558_db1_mouse_20190111.fasta,48,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-06/2019-06-20/workunit_200215/1291204.zip,,6,,,,,,,
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-06/2019-06-24/workunit_200321/1292795.zip,200321,3.8G,60,Trypsin/P,p2558_db2_rat_20190111.fasta,128,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-10/2019-10-15/workunit_222193/1359917.zip,222193,5.4G,20,Trypsin/P,p2558_db2_rat_20190111.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-12/2019-12-20/workunit_233269/1404845.zip,233269,622M,5,Trypsin/P,p2558_db2_rat_20190111.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2558/bfabric/Proteomics/MaxQuant/2019/2019-12/2019-12-20/workunit_233270/1404848.zip,233270,1.1G,5,Trypsin/P,p2558_db2_rat_20190111.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2084/bfabric/Proteomics/MaxQuant/2019/2019-12/2019-12-16/workunit_232830/1401712.zip,232830,1.2G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2084/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-13/workunit_238229/1534065.zip,,7,,,,,,,
/srv/www/htdocs/p2084/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-14/workunit_238317/1538127.zip,238317,2.7G,12,Trypsin/P,fgcz_9606_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1132/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-24/workunit_170976/645873.zip,170976,588M,18,Trypsin/P,fgcz_9913_uniprot_ref_cnl_20170817.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-06/2018-06-25/workunit_168887/604051.zip,168887,225M,11,,,,,,QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-06/2018-06-26/workunit_168970/605425.zip,,6,,,,,,,
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-06/2018-06-26/workunit_168973/605430.zip,,6,,,,,,,
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-06/2018-06-26/workunit_168974/605433.zip,,6,,,,,,,
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-06/2018-06-26/workunit_168975/605436.zip,,6,,,,,,,
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-06/2018-06-26/workunit_168976/605439.zip,,5,,,,,,,
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-06/2018-06-26/workunit_168977/605442.zip,,5,,,,,,,
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-02/workunit_169218/606366.zip,,7,,,,,,,
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-03/workunit_169319/606725.zip,169319,211M,6,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-24/workunit_170964/645692.zip,170964,141M,6,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-08/2018-08-15/workunit_172049/669755.zip,172049,472M,12,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-09/2018-09-26/workunit_175310/717169.zip,175310,231M,8,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-10/2018-10-23/workunit_180724/854981.zip,180724,231M,8,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-10/2018-10-23/workunit_180726/855089.zip,180726,257M,12,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-10/2018-10-23/workunit_180730/855108.zip,180730,141M,6,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-10/2018-10-23/workunit_180731/855124.zip,180731,169M,8,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-10/2018-10-23/workunit_180735/855244.zip,180735,476M,13,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-11/2018-11-13/workunit_183006/973440.zip,183006,472M,12,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-11/2018-11-19/workunit_183354/975884.zip,183354,305M,8,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1946/bfabric/Proteomics/MaxQuant/2018/2018-11/2018-11-19/workunit_183357/975887.zip,183357,472M,12,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2745/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-30/workunit_171160/649025.zip,171160,1.1G,32,Trypsin/P,fgcz_10090_reviewed_sp_only_20160902.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p2745/bfabric/Proteomics/MaxQuant/2018/2018-08/2018-08-10/workunit_171799/660762.zip,171799,2.2G,32,Trypsin/P,fgcz_10090_reviewed_sp_only_20160902.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p3024/bfabric/Proteomics/MaxQuant/2019/2019-02/2019-02-07/workunit_192285/1138822.zip,192285,94M,4,Trypsin/P,fgcz_9796_horse_uniprot_20170523.fasta,48,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3024/bfabric/Proteomics/MaxQuant/2019/2019-05/2019-05-06/workunit_198392/1245239.zip,198392,3.7G,16,Trypsin/P,fgcz_9796_horse_uniprot_20170523.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3024/bfabric/Proteomics/MaxQuant/2019/2019-05/2019-05-08/workunit_198769/1272706.zip,198769,3.6G,14,Trypsin/P,fgcz_9796_horse_uniprot_20170523.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3024/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-13/workunit_243704/1690860.zip,243704,13G,33,Trypsin/P,fgcz_9796_horse_uniprot_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3024/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-13/workunit_243705/1690863.zip,243705,12G,27,Trypsin/P,fgcz_9796_horse_uniprot_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22706/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-30/workunit_250118/1739436.zip,250118,2.1G,6,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22760/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-06/workunit_250516/1742812.zip,250516,5.7G,16,Trypsin/P,fgcz_3702_ara_uniprot_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22760/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-23/workunit_254593/1754754.zip,254593,2.8G,8,Trypsin/P,fgcz_3702_ara_uniprot_cnl_20200422.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22762/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-07/workunit_250548/1742936.zip,,6,,,,,,,
/srv/www/htdocs/p22762/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-12/workunit_250583/1743971.zip,250583,455M,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22762/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-17/workunit_251188/1745061.zip,251188,448M,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22786/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-01/workunit_250195/1740786.zip,250195,1.7G,5,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22786/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-06/workunit_250528/1742837.zip,250528,361M,3,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
